WellID,BVHH_imputed,FormationAlias,LateralLength,LeftNeighbourType,RightNeighbourType,CodGOR_imputed,is_zero_proppant,NormalizedOilEUR,NormalizedGasEUR,FluidPerFoot_imputed,ProppantPerFoot_imputed,NioGOR_imputed,TVD_missing_noneighbour,NioGOR_missing_noneighbour,RightDistance_filled,LeftDistance_filled,TVD_imputed,TotalSpacing,BVHH_x_NIOBRARA,BVHH_bin,Proppant_x_BVHH,Proppant_sq_x_BVHH,HighBVHH_Codell_x_Proppant,HighBVHH_Niobrara_x_Proppant,Proppant_level,Fluid_level,Proppant_x_Fluid,HighProppant_HighFluid,NioGOR_bin,BVHH_imputed_sq
512342172,0.9105644346000001,NIOBRARA,9583.0,Codeveloped,Codeveloped,6849.862828,0,25.36700407,151.1241782,602.7392257,1001.773975,5275.664803,0,0,451.0,213.0,6886.0,664.0,0.9105644346000001,Medium,912.1797531428696,913797.9372204512,0.0,0.0,Medium,Low,603808.4700179112,0,High,0.8291275895584179
512342173,1.2774288464,NIOBRARA,9711.0,Parent,Codeveloped,6427.94981,0,20.46915869,119.5461847,545.0960766,988.5696633,4501.626647,0,0,268.0,416.0,6875.0,684.0,1.2774288464,High,1262.8274045753556,1248392.862147072,0.0,988.5696633,Medium,Low,538865.444910613,0,High,1.631824457614835
512342174,1.3477419998000002,CODELL,9547.0,Codeveloped,Parent,6651.003008,0,16.73719493,205.974966,464.3272232,795.4331204,3991.674386,0,0,1784.0,1395.0,7077.0,3179.0,0.0,High,1072.0386243950504,852735.0281918785,795.4331204,0.0,Medium,Low,369341.2520366433,0,Medium,1.8164084980249038
512342175,1.1953537874,NIOBRARA,9573.0,Codeveloped,Codeveloped,6431.969681,0,28.57651729,151.2479891,529.5913507,1003.029353,4332.185553,0,0,250.0,226.0,6855.0,476.0,1.1953537874,Medium,1198.9749359819216,1202607.0543011632,0.0,0.0,Medium,Low,531195.6698470172,0,Medium,1.4288706770515243
512342177,1.0121831159999999,NIOBRARA,9612.0,Codeveloped,Codeveloped,6463.941482,0,24.1854973,168.9853308,573.5717853,999.167707,4593.99711,0,0,265.0,447.0,6954.0,712.0,1.0121831159999999,Medium,1011.3406830778348,1010498.9513066938,0.0,0.0,Medium,Low,573094.4055180972,0,High,1.0245146603154691
512342178,1.0484301993999998,NIOBRARA,9663.0,Codeveloped,Parent,6463.941482,0,26.32194971,150.1922798,562.4209873,994.1012108,4593.99711,0,0,3941.0,265.0,6890.0,4206.0,1.0484301993999998,Medium,1042.2457306628253,1036097.7428030452,0.0,0.0,Medium,Low,559103.3844542614,0,High,1.0992058830139233
512342179,1.2475096412,NIOBRARA,9576.0,Codeveloped,Codeveloped,6603.088028,0,26.60098162,166.1479741,542.5307018,1002.715121,3991.674386,0,0,438.0,206.0,6892.0,644.0,1.2475096412,High,1250.8967808245245,1254293.1169429736,0.0,1002.715121,Medium,Low,544003.7383016018,0,Medium,1.5562803048869527
512342180,1.4647639522,NIOBRARA,9604.0,Codeveloped,Codeveloped,6448.762313,0,26.35027072,143.2590587,531.9577259,999.5835069,4332.185553,0,0,258.0,250.0,6946.0,508.0,1.4647639522,High,1464.15388812078,1463544.0781290394,0.0,999.5835069,Medium,Low,531736.169177671,0,Medium,2.145533435664564
512342181,0.8850251994,NIOBRARA,9570.0,Codeveloped,Codeveloped,6506.119401,0,25.45161964,151.4996865,591.0282132,1003.134796,4795.558564,0,0,447.0,263.0,6866.0,710.0,0.8850251994,Medium,887.7995728549784,890582.643404766,0.0,0.0,Medium,Low,592880.9660786266,0,High,0.7832696035730098
512342182,1.3993151388,NIOBRARA,9670.0,Codeveloped,Codeveloped,6513.137666,0,18.90651499,194.298759,580.5425026,992.7611169,4113.626483,0,0,486.0,267.0,6877.0,753.0,1.3993151388,High,1389.1856600901667,1379129.5074925777,0.0,992.7611169,Medium,Low,576340.0232890972,0,Medium,1.9580828576748632
512342184,1.3057842292,CODELL,9594.0,Codeveloped,Parent,6438.202425,0,19.25995414,198.6561393,507.0512821,813.0081301,4501.626647,0,0,4184.0,1397.0,7043.0,5581.0,0.0,High,1061.6131944959618,863100.1581466495,813.0081301,0.0,Medium,Low,412236.8147249286,0,High,1.705072453227438
512342185,1.2475096412000002,NIOBRARA,9553.0,Codeveloped,Parent,6648.177739,0,31.03852193,150.3613525,541.5814927,1004.91992,3938.392327,0,0,1298.0,438.0,6905.0,1736.0,1.2475096412000002,High,1253.6472888339329,1259815.1332032129,0.0,1004.91992,Medium,Low,544246.0303175646,0,Medium,1.5562803048869531
512342186,0.7615469574,NIOBRARA,9565.0,Codeveloped,Codeveloped,6565.446295,0,23.66293779,158.88092,619.0927339,1003.659174,4795.558564,0,0,263.0,464.0,6790.0,727.0,0.7615469574,Low,764.3335902262972,767130.4198269799,0.0,0.0,Medium,Low,621358.1019354758,0,High,0.5799537683251974
512342187,0.940044792,NIOBRARA,4944.0,Codeveloped,Codeveloped,2899.190115,0,34.42617314,162.8756068,2868.51335,2904.530744,3089.093167,0,0,397.0,920.0,6672.0,1317.0,0.940044792,Medium,2730.3889991010856,7930498.790968492,0.0,0.0,High,High,8331685.214649433,1,Medium,0.8836842109663233
512342204,0.620533161,NIOBRARA,4267.0,NoNeighbour,Codeveloped,1985.9991115999997,0,20.86922897,55.13405203,1028.522615,1444.574643,2057.28433,0,0,465.0,-1.0,6113.0,464.0,0.620533161,Low,896.4064695212364,1294926.0556915305,0.0,0.0,High,Medium,1485777.6893810516,0,Low,0.3850614039006519
512342205,0.594287692,CODELL,5092.0,Parent,Codeveloped,3109.522442,0,19.49489395,107.8915947,771.0200314,523.9591516,3540.128892,0,0,1308.0,1210.0,7269.0,2518.0,0.0,Low,311.38247490664213,163151.6973751925,0.0,0.0,Low,Medium,403983.0015189494,0,Medium,0.3531778608626868
512342206,0.588563077,CODELL,5149.0,Codeveloped,Parent,3075.379361,0,21.58127792,115.3445329,767.0444747,526.7042144,3195.278966,0,0,3918.0,1308.0,7265.0,5226.0,0.0,Low,309.9986530961317,163277.59704405614,0.0,0.0,Low,Medium,404005.5574567242,0,Medium,0.3464064956077079
512342207,1.293153368,NIOBRARA,5205.0,Codeveloped,Codeveloped,3101.605228,0,18.72430355,187.8011527,1127.157349,777.3294909,3411.564057,0,0,404.0,302.0,7041.0,706.0,1.293153368,High,1005.2062492030603,781376.4619425134,0.0,777.3294909,Low,High,876172.6482623636,0,Medium,1.6722456331697435
512342208,1.268618325,NIOBRARA,5265.0,Codeveloped,Parent,3086.216707,0,25.73105413,198.7278253,1155.458689,796.2013295,3244.357945,0,0,4021.0,404.0,7109.0,4425.0,1.268618325,High,1010.0755969930632,804223.5332213831,0.0,796.2013295,Medium,High,919977.7443641272,0,Medium,1.6093924545258058
512342209,1.317263077,NIOBRARA,5208.0,Codeveloped,Codeveloped,3106.271474,0,20.89266513,190.9406682,1133.887097,779.5698925,3478.051332,0,0,302.0,701.0,7117.0,1003.0,1.317263077,High,1026.8986353311093,800539.2587534697,0.0,779.5698925,Low,High,883944.2423154272,0,Medium,1.735182014027508
512342227,0.858335714,NIOBRARA,4110.0,Codeveloped,NoNeighbour,5985.094561,0,12.94817518,98.55060827,733.8043796,1039.902676,5171.712244,0,0,-1.0,301.0,6926.0,300.0,0.858335714,Low,892.5856058949706,928202.1601292612,0.0,0.0,High,Low,763085.1380065597,0,High,0.7367401979278897
512342228,0.854397928,NIOBRARA,4085.0,Codeveloped,Codeveloped,5888.106456,0,11.01468788,100.6900857,733.10306,1032.55814,5174.64464,0,0,504.0,217.0,6924.0,721.0,0.854397928,Low,882.215535355534,910938.8322658144,0.0,0.0,Medium,Low,756971.5320619085,0,High,0.7299958193706932
512342229,1.180026154,CODELL,3932.0,Codeveloped,NoNeighbour,5795.999673,0,14.83290946,117.9427772,743.9191251,1106.307223,5175.508656,0,0,-1.0,908.0,7179.0,907.0,0.0,Medium,1305.4714574991106,1444252.5028516036,0.0,0.0,High,Low,823003.1014259706,0,High,1.392461724124032
512342230,1.190266667,CODELL,3977.0,NoNeighbour,Codeveloped,5623.434341,0,14.81644456,120.0088006,756.2428967,1106.361579,5112.110173,0,0,908.0,-1.0,7156.0,907.0,0.0,Medium,1316.865309133187,1456929.1827429156,0.0,0.0,High,Medium,836678.0853005458,0,High,1.4167347385712887
512342231,0.881681865,NIOBRARA,4016.0,NoNeighbour,Codeveloped,5684.520138,0,13.31673307,85.40537849,729.5931275,1041.832669,5132.038471,0,0,391.0,-1.0,7010.0,390.0,0.881681865,Medium,918.5649706218476,956990.994992866,0.0,0.0,High,Low,760113.9553073823,0,High,0.7773629110698782
512342232,0.873116754,NIOBRARA,4178.0,Codeveloped,Codeveloped,5742.357077,0,14.49856391,109.3726663,716.8247966,998.5639062,5148.860747,0,0,600.0,391.0,6909.0,991.0,0.873116754,Low,871.8628764429045,870610.7995715947,0.0,0.0,Medium,Low,715795.3689539165,0,High,0.7623328661154966
512342233,0.858636979,NIOBRARA,3994.0,Codeveloped,Codeveloped,5958.152154,0,18.0655984,111.9669504,753.1081622,1101.652479,5181.709275,0,0,301.0,504.0,7023.0,805.0,0.858636979,Low,945.919556476421,1042074.6243268299,0.0,0.0,High,Low,829663.4738427642,0,High,0.7372574617062465
512342234,0.869784184,NIOBRARA,4074.0,Codeveloped,Codeveloped,5844.736083,0,11.15684831,111.5385371,754.2474227,1091.310751,5184.382697,0,0,217.0,600.0,7017.0,817.0,0.869784184,Low,949.2048310489622,1035877.437024871,0.0,0.0,High,Low,823118.3213065515,0,High,0.7565245267365459
512342235,1.293382653,NIOBRARA,10570.0,Codeveloped,Codeveloped,3337.981884,0,21.29593188,152.4469253,1166.471523,804.9195837,3244.370531,0,0,934.0,439.0,7039.0,1373.0,1.293382653,High,1041.0690266175616,837976.8475079719,0.0,804.9195837,Medium,High,938915.7726910649,0,Medium,1.6728386870813188
512342236,1.283554404,NIOBRARA,10562.0,Codeveloped,Codeveloped,3434.558359,0,22.36744935,188.1284795,1024.367355,715.7735277,3418.64609,0,0,2590.0,934.0,7093.0,3524.0,1.283554404,High,918.734263745951,657605.6649803016,0.0,715.7735277,Low,Medium,733215.0353490683,0,Medium,1.6475119080277951
512342237,1.585399479,NIOBRARA,4916.0,Codeveloped,Parent,3873.38729,0,18.87449146,238.73393,1116.801871,783.1570382,4926.290857,0,0,5236.0,302.0,6966.0,5538.0,1.585399479,High,1241.616760337463,972380.9046053668,0.0,783.1570382,Low,High,874631.2455485783,0,High,2.513491508013471
512342238,1.576767188,NIOBRARA,4955.0,Codeveloped,Codeveloped,3846.908719,0,19.01917255,208.9535822,1424.753582,367.7093845,4915.266484,0,0,302.0,858.0,7052.0,1160.0,1.576767188,High,579.7920921992758,213194.99336056295,0.0,367.7093845,Low,High,523895.2627013903,0,High,2.4861947651534275
512342239,0.438255556,CODELL,10538.0,Codeveloped,Codeveloped,3372.538118,0,20.24397419,117.8755931,647.1698615,445.4355665,3306.225372,0,0,3920.0,1227.0,7243.0,5147.0,0.0,Low,195.21461185863248,86955.53122232757,0.0,0.0,Low,Low,288272.47387897904,0,Medium,0.19206793236486913
512342240,0.527069355,CODELL,4982.0,Codeveloped,NoNeighbour,3816.743926,0,20.46407065,136.2424729,745.9678844,531.9148936,4901.104,0,0,-1.0,2571.0,7221.0,2570.0,0.0,Low,280.3560398846456,149125.55312535865,0.0,0.0,Low,Low,396791.4278596431,0,High,0.277802104980116
512342241,1.525008466,NIOBRARA,5027.0,Codeveloped,Codeveloped,3748.89348,0,26.93515019,256.5273523,1119.980505,790.1332803,4870.607719,0,0,858.0,483.0,7033.0,1341.0,1.525008466,High,1204.9599417258512,952078.9513859436,0.0,790.1332803,Low,High,884933.8702877006,0,High,2.3256508213716733
512342253,1.453426804,NIOBRARA,4177.0,Parent,Codeveloped,5126.829478,0,16.7826191,188.946373,750.5903759,1106.056979,5364.491008,0,0,427.0,96.0,6435.0,523.0,1.453426804,High,1607.572860029865,1778067.1810870224,0.0,1106.056979,High,Low,830195.7236344283,0,High,2.1124494745856546
512342254,1.320298413,CODELL,4415.0,Codeveloped,Codeveloped,2996.380371,0,18.6808607,102.6591166,1340.775085,2272.706682,3387.936513,0,0,738.0,195.0,6771.0,933.0,0.0,High,3000.6510254590958,6819599.635911039,2272.706682,0.0,High,High,3047188.494738618,1,Medium,1.7431878993703185
512342255,0.704502618,NIOBRARA,4449.0,Codeveloped,Codeveloped,3048.093675,0,26.320971,144.0463025,968.275118,1610.249494,3379.51929,0,0,216.0,551.0,7071.0,767.0,0.704502618,Low,1134.4249841561752,1826707.2567184393,0.0,0.0,High,Medium,1559164.5188122902,0,Medium,0.49632393876885395
512342256,0.730840314,CODELL,4391.0,Codeveloped,NoNeighbour,3101.219136,0,27.61967661,85.67592803,944.7273969,1558.642678,3370.990954,0,0,-1.0,738.0,7085.0,737.0,0.0,Low,1139.1189042033209,1775479.3394078894,0.0,0.0,High,Medium,1472492.4398841849,0,Medium,0.5341275645676187
512342257,1.301020635,NIOBRARA,4346.0,Codeveloped,NoNeighbour,3101.219136,0,24.58766682,104.8932352,1729.074091,2303.727566,3370.990954,0,0,-1.0,252.0,6777.0,251.0,1.301020635,High,2997.1971007843244,6904725.581812128,0.0,2303.727566,High,High,3983315.6470930926,1,Medium,1.6926546926958033
512342258,0.704252356,CODELL,4258.0,Codeveloped,Codeveloped,2996.380371,0,25.71676844,140.353922,1016.813997,1682.010333,3387.936513,0,0,195.0,616.0,7079.0,811.0,0.0,Low,1184.5597398315945,1992441.7224525334,0.0,0.0,High,Medium,1710291.6496930309,0,Medium,0.49597138093155074
512342259,0.690337173,CODELL,4200.0,NoNeighbour,Codeveloped,2901.509614,0,54.1197619,158.7638095,945.14,1705.714286,3404.103654,0,0,616.0,-1.0,7089.0,615.0,0.0,Low,1177.5179781429533,2008509.237340271,0.0,0.0,High,Medium,1612138.8002700398,0,Medium,0.4765654124256319
512342260,0.679887565,NIOBRARA,4288.0,NoNeighbour,Codeveloped,2947.1761,0,24.32742537,149.4151119,1374.814366,2337.686567,3404.103654,0,0,218.0,-1.0,6766.0,217.0,0.679887565,Low,1589.3640277708396,3715434.937792907,0.0,0.0,High,High,3213885.075516822,1,Medium,0.46224710104162925
512342261,0.694930208,NIOBRARA,4177.0,Codeveloped,Codeveloped,2947.1761,0,17.77256404,67.98635384,1368.735456,2401.723725,3396.188168,0,0,551.0,218.0,6853.0,769.0,0.694930208,Low,1669.0303677727848,4008549.8320253724,0.0,0.0,High,High,3287324.417923894,1,Medium,0.48292799399092334
512342262,0.710913684,NIOBRARA,4159.0,Codeveloped,Codeveloped,3048.093675,0,12.02356336,41.05698485,1462.981486,2305.842751,3379.51929,0,0,252.0,216.0,6855.0,468.0,0.710913684,Low,1639.2551648381047,3779864.638881254,0.0,0.0,High,High,3373405.254340308,1,Medium,0.5053982660984518
512342263,0.513521875,CODELL,10032.0,NoNeighbour,NoNeighbour,648.1921776,0,9.978568581,9.778608453,514.6172249,999.4019139,1517.114653,0,0,-1.0,-1.0,7691.0,9999999.0,0.0,Low,513.2147447045165,512907.7980993937,0.0,0.0,Medium,Low,514309.43949096673,0,Low,0.26370471610351565
512342264,0.904416244,NIOBRARA,5027.0,Parent,Codeveloped,2921.873727,0,33.83568729,143.4817983,1980.09071,1904.117764,3454.150901,0,0,1286.0,478.0,6682.0,1764.0,0.904416244,Medium,1722.1150362505584,3279109.8321761927,0.0,0.0,High,High,3770325.8952423725,1,Medium,0.8179687424110675
512342266,0.815048731,NIOBRARA,8945.755442,Codeveloped,Codeveloped,2921.230252,0,22.40861616,92.37352902,1891.427293,1622.445426,3318.290982,0,0,2264.0,2023.0,6634.0,4287.0,0.815048731,Low,1322.3720855780543,2145476.5417161947,0.0,0.0,High,High,3068737.5601394116,1,Medium,0.6643044339047103
512342269,0.419723438,CODELL,5058.0,NoNeighbour,Codeveloped,2927.733898,0,31.40272835,141.1903915,1993.438909,1581.257414,3375.812325,0,0,2121.0,-1.0,6773.0,2120.0,0.0,Low,663.6907981670693,1049465.995205256,0.0,0.0,High,High,3152140.054212321,1,Medium,0.17616776440653983
512342270,0.906198438,NIOBRARA,4793.673181,Codeveloped,Codeveloped,2927.790898,0,29.62342126,150.5217341,2077.354384,1582.502543,3343.886815,0,0,292.0,1286.0,6700.0,1578.0,0.906198438,Medium,1434.0613325976278,2269405.705653715,0.0,0.0,High,High,3287418.595392199,1,Medium,0.8211956090336399
512342271,0.842076563,CODELL,4764.0,Codeveloped,Parent,3847.408715,0,20.91813602,209.6442065,754.1926952,531.4861461,4258.738324,0,0,617.0,851.0,7482.0,1468.0,0.0,Low,447.5520271900039,237867.7021104576,0.0,0.0,Low,Low,400842.96898862,0,Medium,0.7090929379538929
512342272,1.260732821,NIOBRARA,4770.0,Codeveloped,Parent,3827.411007,0,24.98637317,243.8144654,1474.261635,758.490566,4237.516287,0,0,548.0,786.0,7306.0,1334.0,1.260732821,High,956.2539509750666,725309.6005148144,0.0,758.490566,Low,High,1118213.5419632355,0,Medium,1.589447245946618
512342273,1.377590769,NIOBRARA,5301.0,Codeveloped,Codeveloped,3791.93375,0,20.36974156,192.1354461,1470.316921,779.0982833,4081.953153,0,0,801.0,346.0,7390.0,1147.0,1.377590769,High,1073.278603217827,836189.5172696309,0.0,779.0982833,Low,High,1145521.3890580419,0,Medium,1.8977563268340114
512342274,0.680506154,CODELL,5353.0,Codeveloped,Parent,3813.049537,0,20.02279096,173.0644498,772.6493555,529.4227536,4082.504016,0,0,1811.0,621.0,7480.0,2432.0,0.0,Low,360.27544189242565,190738.01650114477,0.0,0.0,Low,Medium,409058.1493560753,0,Medium,0.46308862563187175
512342275,1.246115306,NIOBRARA,4873.0,Codeveloped,Codeveloped,3875.332909,0,20.67473835,190.9257131,1480.515083,769.1360558,4285.885041,0,0,786.0,633.0,7276.0,1419.0,1.246115306,High,958.4322115288502,737164.7709269711,0.0,769.1360558,Low,High,1138717.5314910295,0,Medium,1.5528033558474739
512342276,1.255257217,NIOBRARA,4837.0,NoNeighbour,Codeveloped,3882.417514,0,25.55364896,215.0454827,1476.460203,759.1482324,4288.519808,0,0,633.0,-1.0,7322.0,632.0,1.255257217,High,952.9262974928932,723412.3143492064,0.0,759.1482324,Low,High,1120852.1533163951,0,Medium,1.5756706808305851
512342277,0.686001563,CODELL,4946.0,Codeveloped,Codeveloped,3794.419271,0,15.96623534,142.4522847,706.637687,482.0056611,4088.126387,0,0,621.0,557.0,7490.0,1178.0,0.0,Low,330.6566368894483,159378.37086100117,0.0,0.0,Low,Low,340603.3654806099,0,Medium,0.470598144438443
512342278,0.690376191,CODELL,5233.0,NoNeighbour,Codeveloped,3773.067593,0,23.94076056,176.7097267,667.9950315,471.6223963,4070.685838,0,0,557.0,-1.0,7536.0,556.0,0.0,Low,325.5968735478865,153558.77773044232,0.0,0.0,Low,Low,315041.417472524,0,Medium,0.4766192850996685
512342279,0.864256061,CODELL,4836.0,NoNeighbour,Codeveloped,3881.643913,0,19.90115798,172.1877585,633.8300248,439.6195203,4290.336694,0,0,851.0,-1.0,7484.0,850.0,0.0,Low,379.9438349531875,167030.72646306266,0.0,0.0,Low,Low,278644.0514543131,0,Medium,0.7469385389752357
512342280,1.394707368,NIOBRARA,5137.0,Codeveloped,Parent,3813.049537,0,23.81389916,231.3467004,1514.599961,785.2832392,4087.431055,0,0,506.0,801.0,7254.0,1307.0,1.394707368,High,1095.2403196791465,860073.8659400835,0.0,785.2832392,Low,High,1189389.9634662736,0,Medium,1.9452086423534873
512342281,1.36645641,NIOBRARA,5057.0,NoNeighbour,Codeveloped,3773.067593,0,25.81510777,185.2165315,1499.168282,778.3270714,4070.685838,0,0,346.0,-1.0,7298.0,345.0,1.36645641,High,1063.5500157910578,827789.7690780777,0.0,778.3270714,Low,High,1166843.2584648295,0,Medium,1.8672031204300883
512342282,0.252993194,NIOBRARA,9000.0,NoNeighbour,NoNeighbour,457.6450999,0,10.55433333,0.001777778,2226.406,3084.666667,85.75205934,0,0,-1.0,-1.0,7087.0,9999999.0,0.252993194,Low,780.3996725096644,2407272.8567282776,0.0,0.0,High,High,6867720.375408802,1,Low,0.06400555621032163
512342283,0.528485938,NIOBRARA,9957.0,NoNeighbour,NoNeighbour,471.3225538,0,12.06457768,2.804459174,470.5670383,1007.733253,478.8212044,0,0,-1.0,-1.0,7319.0,9999999.0,0.528485938,Low,532.5728534654963,536691.374082277,0.0,0.0,Medium,Low,474206.05226063455,0,Low,0.2792973866637398
512342285,0.204051613,CODELL,10035.0,NoNeighbour,NoNeighbour,492.5925323,0,6.228898854,3.501743896,485.6890882,996.7115097,229.2686917,0,0,-1.0,-1.0,8102.0,9999999.0,0.0,Low,203.38059124995013,202711.7761484164,0.0,0.0,Medium,Low,484091.90434463846,0,Low,0.041637060767901767
512342296,1.256477835,NIOBRARA,5179.0,Codeveloped,Codeveloped,3792.014084,0,14.55956748,107.417262,1520.224754,301.2164511,4200.212788,0,0,519.0,1909.0,7303.0,2428.0,1.256477835,High,378.47179434451135,114001.93073390276,0.0,301.2164511,Low,High,457916.70527425053,0,Medium,1.5787365498462875
512342297,1.398204103,NIOBRARA,4959.0,Codeveloped,Codeveloped,3796.615216,0,16.89856826,128.9588627,1495.648115,298.8505747,4055.484214,0,0,338.0,190.0,7291.0,528.0,1.398204103,High,417.85409972944797,124875.93784489665,0.0,298.8505747,Low,High,446975.29871672165,0,Medium,1.954974713646035
512342298,1.399306736,NIOBRARA,4823.0,Codeveloped,Codeveloped,3802.478681,0,16.1650425,120.200705,1489.002695,294.0078789,4055.484214,0,0,190.0,1653.0,7344.0,1843.0,1.399306736,High,411.40720538184223,120956.9598184921,0.0,294.0078789,Low,High,437778.5240333336,0,Medium,1.9580593414149736
512342299,0.81924375,CODELL,4967.0,Codeveloped,Codeveloped,3804.977347,0,19.30682505,157.1050936,749.6204953,530.2999799,4212.881442,0,0,1027.0,1469.0,7473.0,2496.0,0.0,Low,434.44494415820066,230386.14515475044,0.0,0.0,Low,Low,397523.73359021806,0,Medium,0.6711603219140626
512342300,1.399372396,NIOBRARA,5275.0,Codeveloped,Codeveloped,3518.644766,0,27.56701422,238.3677725,1655.771374,322.6540284,3714.582696,0,0,626.0,507.0,7285.0,1133.0,1.399372396,High,451.51314080116003,145682.5337550307,0.0,322.6540284,Low,High,534241.303930503,0,Medium,1.9582431026867808
512342301,1.405245833,NIOBRARA,5242.0,Codeveloped,Codeveloped,3596.946132,0,26.3807707,217.4141549,1620.66158,315.1468905,3737.349775,0,0,670.0,441.0,7276.0,1111.0,1.405245833,High,442.85885465803227,139565.5909758703,0.0,315.1468905,Low,High,510746.45748981694,0,Medium,1.9747158511638638
512342302,0.68132381,CODELL,5122.0,Codeveloped,Codeveloped,3496.443538,0,26.02518547,195.4068723,792.2354549,558.766107,3709.385386,0,0,667.0,1033.0,7501.0,1700.0,0.0,Low,380.7006529201077,212722.6217645268,0.0,0.0,Low,Medium,442674.32096184714,0,Medium,0.46420213407291605
512342303,1.402859896,NIOBRARA,4969.0,Codeveloped,Codeveloped,3587.176015,0,22.06580801,193.4578386,1614.755886,316.7639364,3748.894888,0,0,441.0,626.0,7334.0,1067.0,1.402859896,High,444.3754228746546,140762.10818919018,0.0,316.7639364,Low,High,511496.4307744296,0,Medium,1.968015887805131
512342304,0.674292308,CODELL,5080.0,Codeveloped,Codeveloped,3540.793436,0,24.41909449,205.6840551,802.9440945,558.6614173,3719.805188,0,0,1254.0,667.0,7483.0,1921.0,0.0,Low,376.70109646176815,210448.3684477954,0.0,0.0,Low,Medium,448573.88584603515,0,Medium,0.4546701166279668
512342305,0.366951563,CODELL,8317.0,Codeveloped,NoNeighbour,2824.134072,0,18.97078273,72.52795479,1224.564867,893.5914392,2792.229426,0,0,-1.0,2530.0,6718.0,2529.0,0.0,Low,327.90477529785943,293012.9000789668,0.0,0.0,Medium,High,1094260.6818962866,0,Medium,0.13465344958814296
512342306,0.956769388,NIOBRARA,4992.0,Codeveloped,Codeveloped,2884.018627,0,33.76021635,151.6999199,1989.50601,1640.625,2984.165212,0,0,537.0,286.0,6673.0,823.0,0.956769388,Medium,1569.6997771875,2575288.6969482424,0.0,0.0,High,High,3264033.29765625,1,Medium,0.9154076618138945
512342307,0.968683333,NIOBRARA,5233.0,Codeveloped,Parent,2891.018573,0,34.14255685,156.1723677,1886.444487,1615.134722,2947.052786,0,0,5245.0,537.0,6613.0,5782.0,0.968683333,Medium,1564.5540857509884,2526965.628343387,0.0,0.0,High,High,3046861.9920791774,1,Medium,0.9383473996319889
512342313,0.982546154,CODELL,4430.0,Codeveloped,Codeveloped,5688.59328,0,19.32663657,212.2577878,472.2582393,994.1309255,6736.628373,0,0,627.0,855.0,7542.0,1482.0,0.0,Medium,976.7795174224855,971046.7256646589,0.0,0.0,Medium,Low,469486.5205103095,0,High,0.9653969447401918
512342314,0.983570769,CODELL,4202.0,Codeveloped,Codeveloped,5518.569848,0,18.18443598,210.0271299,510.2470252,1049.024274,7024.00889,0,0,515.0,591.0,7539.0,1106.0,0.0,Medium,1031.7896118778467,1082372.3485209001,0.0,0.0,High,Low,535261.5151710898,0,High,0.9674114576312512
512342315,0.98821466,NIOBRARA,4235.0,Codeveloped,Codeveloped,5708.29715,0,14.95985832,183.4177096,657.153719,1372.845336,6819.15756,0,0,608.0,683.0,7353.0,1291.0,0.98821466,Medium,1356.6658869478258,1862492.435406626,0.0,0.0,High,Low,902170.4181642047,0,High,0.9765682142389156
512342316,0.950880203,NIOBRARA,4225.0,Codeveloped,Codeveloped,5695.931795,0,14.31171598,180.1226036,668.2125444,1374.674556,6925.877447,0,0,586.0,608.0,7328.0,1194.0,0.950880203,Medium,1307.1508208682149,1796906.9743020486,0.0,0.0,High,Low,918574.7827867002,0,High,0.9041731604573212
512342317,0.984146154,CODELL,4335.0,Codeveloped,Codeveloped,5708.582332,0,18.69088812,207.7298731,475.7868512,1016.839677,6876.417915,0,0,613.0,627.0,7567.0,1240.0,0.0,Medium,1000.7188573541523,1017570.6396798055,0.0,0.0,Medium,Low,483798.94809505506,0,High,0.9685436524329918
512342318,0.899156477,NIOBRARA,4465.0,Codeveloped,NoNeighbour,5507.953722,0,13.89473684,173.0967525,635.625084,1300.335946,7024.00889,0,0,-1.0,528.0,7312.0,527.0,0.899156477,Medium,1169.205488121822,1520359.9244652814,0.0,0.0,High,Low,826526.1449044695,0,High,0.8084823701310515
512342319,0.978581539,CODELL,4141.0,Codeveloped,NoNeighbour,5447.487386,0,25.12267568,194.0922482,509.223376,1065.44313,7002.96717,0,0,-1.0,515.0,7536.0,514.0,0.0,Medium,1042.622977872377,1110855.4889542665,0.0,0.0,High,Low,542548.5475946069,0,High,0.9576218284716085
512342320,0.919704663,NIOBRARA,4285.0,Codeveloped,Codeveloped,5631.329184,0,13.87677946,183.273979,635.7829638,1355.425904,7016.268586,0,0,528.0,586.0,7323.0,1114.0,0.919704663,Medium,1246.5915242597903,1689662.443688564,0.0,0.0,High,Low,861756.6984564142,0,High,0.8458566671439435
512342321,0.984431746,CODELL,4315.0,Codeveloped,Codeveloped,5631.329184,0,18.13117034,205.7541136,472.5803013,1021.089224,6996.819922,0,0,591.0,613.0,7549.0,1204.0,0.0,Medium,1005.1926476041051,1026391.3805125811,0.0,0.0,Medium,Low,482546.65313210315,0,High,0.9691058625326087
512342322,0.710627979,NIOBRARA,3983.0,Codeveloped,Codeveloped,7046.462236,0,14.98468491,96.5910118,725.9683656,1010.795883,4885.977784,0,0,499.0,315.0,7006.0,814.0,0.710627979,Low,718.2998355178104,726054.51650098,0.0,0.0,Medium,Low,733805.8351367188,0,High,0.5049921245376244
